org_id,final_tsn,final_id,kingdom,subkingdom,infrakingdom,superphylum,phylum,subphylum,class,subclass,infraclass,superorder,order,suborder,infraorder,superfamily,family,subfamily,tribe,subtribe,genus,subgenus,species,subspecies
pisidium,81400,pisidium,animalia,bilateria,protostomia,lophozoa,mollusca,,bivalvia,heterodonta,,,veneroida,,,corbiculoidea,pisidiidae,,,,pisidium,,,
pisidium_variabile,81418,pisidium_variabile,animalia,bilateria,protostomia,lophozoa,mollusca,,bivalvia,heterodonta,,,veneroida,,,corbiculoidea,pisidiidae,,,,pisidium,,pisidium_variabile,
placobdella_montifera,69368,placobdella_montifera,animalia,bilateria,protostomia,lophozoa,annelida,,clitellata,lumbriculata,,,hirudinida,rhynchobdellida,,,glossiphoniidae,glossiphoniinae,,,placobdella,,placobdella_montifera,
placobdella,69363,placobdella,animalia,bilateria,protostomia,lophozoa,annelida,,clitellata,lumbriculata,,,hirudinida,rhynchobdellida,,,glossiphoniidae,glossiphoniinae,,,placobdella,,,
platycentropus,116407,platycentropus,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,trichoptera,,,limnephiloidea,limnephilidae,limnephilinae,limnephilini,,platycentropus,,,
plauditus_cestus,568607,plauditus_cestus,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,palaeoptera,,ephemeroptera,pisciforma,,,baetidae,,,,plauditus,,plauditus_cestus,
plauditus_dubius,609559,plauditus_dubius,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,palaeoptera,,ephemeroptera,pisciforma,,,baetidae,,,,plauditus,,plauditus_dubius,
plauditus,568553,plauditus,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,palaeoptera,,ephemeroptera,pisciforma,,,baetidae,,,,plauditus,,,
pleurocera_acuta,71550,pleurocera_acuta,animalia,bilateria,protostomia,lophozoa,mollusca,,gastropoda,,,,neotaenioglossa,,,,pleuroceridae,,,,pleurocera,,pleurocera_acuta,
pleurocera,71549,pleurocera,animalia,bilateria,protostomia,lophozoa,mollusca,,gastropoda,,,,neotaenioglossa,,,,pleuroceridae,,,,pleurocera,,,
polycentropus_remotus,600732,plectrocnemia_remota,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,trichoptera,,,hydropsychoidea,polycentropodidae,polycentropodinae,,,plectrocnemia,,plectrocnemia_remota,
polycentropus,117044,polycentropus,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,trichoptera,,,hydropsychoidea,polycentropodidae,polycentropodinae,,,polycentropus,,,
polypedilum,129657,polypedilum,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,diptera,nematocera,culicomorpha,,chironomidae,chironominae,chironomini,,polypedilum,,,
polypedilum_flavum,129657,polypedilum,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,diptera,nematocera,culicomorpha,,chironomidae,chironominae,chironomini,,polypedilum,,polypedilum_flavum,
polypedilum_tuberculum,129657,polypedilum,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,diptera,nematocera,culicomorpha,,chironomidae,chironominae,chironomini,,polypedilum,,polypedilum_tuberculum,
polypedilum_aviceps,129666,polypedilum_aviceps,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,diptera,nematocera,culicomorpha,,chironomidae,chironominae,chironomini,,polypedilum,,polypedilum_aviceps,
polypedilum_bergi,129726,polypedilum_bergi,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,diptera,nematocera,culicomorpha,,chironomidae,chironominae,chironomini,,polypedilum,,polypedilum_bergi,
polypedilum_braseniae,129667,polypedilum_braseniae,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,diptera,nematocera,culicomorpha,,chironomidae,chironominae,chironomini,,polypedilum,,polypedilum_braseniae,
polypedilum_digitifer,129675,polypedilum_digitifer,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,diptera,nematocera,culicomorpha,,chironomidae,chironominae,chironomini,,polypedilum,,polypedilum_digitifer,
polypedilum_fallax,129676,polypedilum_fallax,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,diptera,nematocera,culicomorpha,,chironomidae,chironominae,chironomini,,polypedilum,,polypedilum_fallax,
polypedilum_griseopunctatum,129682,polypedilum_griseopunctatum,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,diptera,nematocera,culicomorpha,,chironomidae,chironominae,chironomini,,polypedilum,,polypedilum_griseopunctatum,
polypedilum_halterale,129684,polypedilum_halterale,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,diptera,nematocera,culicomorpha,,chironomidae,chironominae,chironomini,,polypedilum,,polypedilum_halterale,
polypedilum_illinoense,129686,polypedilum_illinoense,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,diptera,nematocera,culicomorpha,,chironomidae,chironominae,chironomini,,polypedilum,,polypedilum_illinoense,
polypedilum_laetum,129692,polypedilum_laetum,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,diptera,nematocera,culicomorpha,,chironomidae,chironominae,chironomini,,polypedilum,,polypedilum_laetum,
polypedilum_obtusum,129697,polypedilum_obtusum,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,diptera,nematocera,culicomorpha,,chironomidae,chironominae,chironomini,,polypedilum,,polypedilum_obtusum,
polypedilum_ontario,129698,polypedilum_ontario,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,diptera,nematocera,culicomorpha,,chironomidae,chironominae,chironomini,,polypedilum,,polypedilum_ontario,
polypedilum_scalaenum,129708,polypedilum_scalaenum,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,diptera,nematocera,culicomorpha,,chironomidae,chironominae,chironomini,,polypedilum,,polypedilum_scalaenum,
polypedilum_simulans,129711,polypedilum_simulans,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,diptera,nematocera,culicomorpha,,chironomidae,chironominae,chironomini,,polypedilum,,polypedilum_simulans,
polypedilum_sordens,129712,polypedilum_sordens,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,diptera,nematocera,culicomorpha,,chironomidae,chironominae,chironomini,,polypedilum,,polypedilum_sordens,
polypedilum_trigonum,129718,polypedilum_trigonum,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,diptera,nematocera,culicomorpha,,chironomidae,chironominae,chironomini,,polypedilum,,polypedilum_trigonum,
polypedilum_tritum,129719,polypedilum_tritum,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,diptera,nematocera,culicomorpha,,chironomidae,chironominae,chironomini,,polypedilum,,polypedilum_tritum,
pomatiopsis_lapidaria,70737,pomatiopsis_lapidaria,animalia,bilateria,protostomia,lophozoa,mollusca,,gastropoda,prosobranchia,,,mesogastropoda,,,,pomatiopsidae,,,,pomatiopsis,,pomatiopsis_lapidaria,
pomatiopsis,70736,pomatiopsis,animalia,bilateria,protostomia,lophozoa,mollusca,,gastropoda,prosobranchia,,,mesogastropoda,,,,pomatiopsidae,,,,pomatiopsis,,,
potamothrix_moldaviensis,68789,potamothrix_moldaviensis,animalia,bilateria,protostomia,lophozoa,annelida,,clitellata,tubificata,,,tubificida,,,,naididae,tubificinae,,,potamothrix,,potamothrix_moldaviensis,
potamothrix,68786,potamothrix,animalia,bilateria,protostomia,lophozoa,annelida,,clitellata,tubificata,,,tubificida,,,,naididae,tubificinae,,,potamothrix,,,
potamothrix_vejdovskyi,68790,potamothrix_vejdovskyi,animalia,bilateria,protostomia,lophozoa,annelida,,clitellata,tubificata,,,tubificida,,,,naididae,tubificinae,,,potamothrix,,potamothrix_vejdovskyi,
potamyia,115551,potamyia,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,trichoptera,,,hydropsychoidea,hydropsychidae,hydropsychinae,,,potamyia,,,
potthastia_gaedii,128409,potthastia_gaedii,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,diptera,nematocera,culicomorpha,,chironomidae,diamesinae,diamesini,,potthastia,,potthastia_gaedii,
potthastia_longimana,128412,potthastia_longimana,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,diptera,nematocera,culicomorpha,,chironomidae,diamesinae,diamesini,,potthastia,,potthastia_longimana,
potthastia,128408,potthastia,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,diptera,nematocera,culicomorpha,,chironomidae,diamesinae,diamesini,,potthastia,,,
pristina_aequiseta,68879,pristina_aequiseta,animalia,bilateria,protostomia,lophozoa,annelida,,clitellata,tubificata,,,tubificida,,,,naididae,pristininae,,,pristina,,pristina_aequiseta,
pristina_breviseta,68880,pristina_breviseta,animalia,bilateria,protostomia,lophozoa,annelida,,clitellata,tubificata,,,tubificida,,,,naididae,pristininae,,,pristina,,pristina_breviseta,
pristina_leidyi,68894,pristina_leidyi,animalia,bilateria,protostomia,lophozoa,annelida,,clitellata,tubificata,,,tubificida,,,,naididae,pristininae,,,pristina,,pristina_leidyi,
pristina_menoni,68886,pristina_menoni,animalia,bilateria,protostomia,lophozoa,annelida,,clitellata,tubificata,,,tubificida,,,,naididae,pristininae,,,pristina,,pristina_menoni,
pristina,68876,pristina,animalia,bilateria,protostomia,lophozoa,annelida,,clitellata,tubificata,,,tubificida,,,,naididae,pristininae,,,pristina,,,
pristina_synclites,68895,pristina_synclites,animalia,bilateria,protostomia,lophozoa,annelida,,clitellata,tubificata,,,tubificida,,,,naididae,pristininae,,,pristina,,pristina_synclites,
pristinella_jenkinae,974770,pristina_jenkinae,animalia,bilateria,protostomia,lophozoa,annelida,,clitellata,tubificata,,,tubificida,,,,naididae,pristininae,,,pristina,,pristina_jenkinae,
pristinella_osborni,68887,pristina_osborni,animalia,bilateria,protostomia,lophozoa,annelida,,clitellata,tubificata,,,tubificida,,,,naididae,pristininae,,,pristina,,pristina_osborni,
pristinella,68876,pristina,animalia,bilateria,protostomia,lophozoa,annelida,,clitellata,tubificata,,,tubificida,,,,naididae,pristininae,,,pristina,,,
probezzia,127729,probezzia,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,diptera,nematocera,culicomorpha,,ceratopogonidae,ceratopogoninae,sphaeromiini,,probezzia,,,
probythinella_lacustris,70508,probythinella_lacustris,animalia,bilateria,protostomia,lophozoa,mollusca,,gastropoda,,,,neotaenioglossa,,,,hydrobiidae,,,,probythinella,,probythinella_lacustris,
probythinella,70505,probythinella,animalia,bilateria,protostomia,lophozoa,mollusca,,gastropoda,,,,neotaenioglossa,,,,hydrobiidae,,,,probythinella,,,
procladius,128277,procladius,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,diptera,nematocera,culicomorpha,,chironomidae,tanypodinae,procladiini,,procladius,,,
procladius_bellus,128285,procladius_bellus,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,diptera,nematocera,culicomorpha,,chironomidae,tanypodinae,procladiini,,procladius,,procladius_bellus,
procladius_sublettei,128316,procladius_sublettei,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,diptera,nematocera,culicomorpha,,chironomidae,tanypodinae,procladiini,,procladius,,procladius_sublettei,
procloeon_rivulare,609576,procloeon_rivulare,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,palaeoptera,,ephemeroptera,pisciforma,,,baetidae,,,,procloeon,,procloeon_rivulare,
procloeon,206622,procloeon,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,palaeoptera,,ephemeroptera,pisciforma,,,baetidae,,,,procloeon,,,
prodiamesa_olivacea,128454,prodiamesa_olivacea,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,diptera,nematocera,culicomorpha,,chironomidae,prodiamesinae,,,prodiamesa,,prodiamesa_olivacea,
prodiamesa,128452,prodiamesa,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,diptera,nematocera,culicomorpha,,chironomidae,prodiamesinae,,,prodiamesa,,,
promoresia_elegans,1065305,optioservus_elegans,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,coleoptera,polyphaga,elateriformia,byrrhoidea,elmidae,elminae,elmini,,optioservus,,optioservus_elegans,
promoresia,114177,optioservus,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,coleoptera,polyphaga,elateriformia,byrrhoidea,elmidae,elminae,elmini,,optioservus,,,
promoresia_tardella,1065306,optioservus_tardellus,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,coleoptera,polyphaga,elateriformia,byrrhoidea,elmidae,elminae,elmini,,optioservus,,optioservus_tardellus,
prosimulium_arvum,126707,prosimulium_arvum,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,diptera,nematocera,culicomorpha,,simuliidae,simuliinae,prosimuliini,,prosimulium,,prosimulium_arvum,
prosimulium_clandestinum,126703,prosimulium,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,diptera,nematocera,culicomorpha,,simuliidae,simuliinae,prosimuliini,,prosimulium,,prosimulium_clandestinum,
prosimulium,126703,prosimulium,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,diptera,nematocera,culicomorpha,,simuliidae,simuliinae,prosimuliini,,prosimulium,,,
prosimulium_fuscum,126728,prosimulium_fuscum,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,diptera,nematocera,culicomorpha,,simuliidae,simuliinae,prosimuliini,,prosimulium,,prosimulium_fuscum,
prosimulium_magnum,126733,prosimulium_magnum,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,diptera,nematocera,culicomorpha,,simuliidae,simuliinae,prosimuliini,,prosimulium,,prosimulium_magnum,
prosimulium_rhizophorum,126746,prosimulium_rhizophorum,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,diptera,nematocera,culicomorpha,,simuliidae,simuliinae,prosimuliini,,prosimulium,,prosimulium_rhizophorum,
prostoia,102584,prostoia,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,polyneoptera,plecoptera,euholognatha,,,nemouridae,nemourinae,,,prostoia,,,
prostoma_graecense,57578,prostoma_graecense,animalia,bilateria,protostomia,lophozoa,nemertea,,enopla,,,,hoplonemertea,monostilifera,,,tetrastemmatidae,,,,prostoma,,prostoma_graecense,
protoplasa_fitchii,125801,protoplasa_fitchii,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,diptera,nematocera,ptychopteromorpha,,tanyderidae,,,,protoplasa,,protoplasa_fitchii,
protoplasa,125800,protoplasa,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,diptera,nematocera,ptychopteromorpha,,tanyderidae,,,,protoplasa,,,
protoptila,115221,protoptila,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,trichoptera,,,glossosomatoidea,glossosomatidae,protoptilinae,,,protoptila,,,
psectrocladius_pilosus,129038,psectrocladius_pilosus,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,diptera,nematocera,culicomorpha,,chironomidae,orthocladiinae,,,psectrocladius,,psectrocladius_pilosus,
psectrocladius,129018,psectrocladius,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,diptera,nematocera,culicomorpha,,chironomidae,orthocladiinae,,,psectrocladius,,,
psectrocladius_octomaculatus,553085,psectrocladius_octomaculatus,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,diptera,nematocera,culicomorpha,,chironomidae,orthocladiinae,,,psectrocladius,,psectrocladius_octomaculatus,
psectrocladius_dilatatus,129048,psectrocladius_dilatatus,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,diptera,nematocera,culicomorpha,,chironomidae,orthocladiinae,,,psectrocladius,,psectrocladius_dilatatus,
psectrocladius_flavus,129029,psectrocladius_flavus,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,diptera,nematocera,culicomorpha,,chironomidae,orthocladiinae,,,psectrocladius,,psectrocladius_flavus,
psectrocladius_nigrus,129035,psectrocladius_nigrus,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,diptera,nematocera,culicomorpha,,chironomidae,orthocladiinae,,,psectrocladius,,psectrocladius_nigrus,
psectrocladius_psilopterus,129050,psectrocladius_psilopterus,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,diptera,nematocera,culicomorpha,,chironomidae,orthocladiinae,,,psectrocladius,,psectrocladius_psilopterus,
psectrocladius_sordidellus,129051,psectrocladius_sordidellus,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,diptera,nematocera,culicomorpha,,chironomidae,orthocladiinae,,,psectrocladius,,psectrocladius_sordidellus,
psectrocladius_vernalis,129045,psectrocladius_vernalis,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,diptera,nematocera,culicomorpha,,chironomidae,orthocladiinae,,,psectrocladius,,psectrocladius_vernalis,
psectrotanypus_dyari,128056,psectrotanypus_dyari,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,diptera,nematocera,culicomorpha,,chironomidae,tanypodinae,macropelopiini,,psectrotanypus,,psectrotanypus_dyari,
