final_id,macro_genspecies,tol_int,tol_char,tol_p_int,tol_n_int,ffg,reference,prevnames,final_tsn,final_id.y,kingdom,subkingdom,infrakingdom,superphylum,phylum,subphylum,class,subclass,infraclass,superorder,order,suborder,infraorder,superfamily,family,subfamily,tribe,subtribe,genus,subgenus,species,subspecies,org_id
natarsia_baltimoreus,natarsia_baltimorea,8,tolerant,,,predator,"92,36",natarsia_baltimoreus,128071,natarsia_baltimoreus,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,diptera,nematocera,culicomorpha,"",chironomidae,tanypodinae,natarsiini,"",natarsia,"",natarsia_baltimoreus,"",
natarsia,natarsia_sp.,8,tolerant,,,predator,92,"",128070,natarsia,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,diptera,nematocera,culicomorpha,"",chironomidae,tanypodinae,natarsiini,"",natarsia,"","","",
natarsia,natarsia_sp._a,8,tolerant,,,predator,92,"",128070,natarsia,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,diptera,nematocera,culicomorpha,"",chironomidae,tanypodinae,natarsiini,"",natarsia,"","","",
nectopsyche,nectopsyche_sp.,3,intolerant,,,shredder,"125,50",leptocella_sp.,116651,nectopsyche,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,trichoptera,"","",leptoceroidea,leptoceridae,leptocerinae,nectopsychini,"",nectopsyche,"","","",
nemotaulius_hostilis,nemotaulius_hostilis,3,intolerant,,,scraper,125,"",116434,nemotaulius_hostilis,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,trichoptera,"","",limnephiloidea,limnephilidae,limnephilinae,limnephilini,"",nemotaulius,nemotaulius_(macrotaulius),nemotaulius_hostilis,"",
nemotaulius,nemotaulius_sp.,3,intolerant,,,scraper,125,"",116432,nemotaulius,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,trichoptera,"","",limnephiloidea,limnephilidae,limnephilinae,limnephilini,"",nemotaulius,"","","",
nemotelus,nemotelus_sp.,7,facultative,,,gatherer,"83,_59","",130694,nemotelus,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,diptera,brachycera,stratiomyomorpha,"",stratiomyidae,nemotelinae,"","",nemotelus,"","","",
nemoura,nemoura_sp.,1,intolerant,,,shredder,"83,114","",102526,nemoura,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,polyneoptera,plecoptera,euholognatha,"","",nemouridae,nemourinae,"","",nemoura,"","","",
neoperla,neoperla_sp.,3,intolerant,5,5,predator,"83,114",neoperla_clymene,102942,neoperla,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,polyneoptera,plecoptera,systellognatha,"","",perlidae,perlinae,neoperlini,"",neoperla,"","","",
neophylax_concinnus,neophylax_concinnus,3,intolerant,,,scraper,39,"",116047,neophylax_concinnus,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,trichoptera,"","",limnephiloidea,uenoidae,thremmatinae,"","",neophylax,"",neophylax_concinnus,"",
neophylax_fuscus,neophylax_fuscus,3,intolerant,,,scraper,39,"",116049,neophylax_fuscus,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,trichoptera,"","",limnephiloidea,uenoidae,thremmatinae,"","",neophylax,"",neophylax_fuscus,"",
neophylax_oligius,neophylax_oligius,3,intolerant,,,scraper,125,"",116057,neophylax_oligius,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,trichoptera,"","",limnephiloidea,uenoidae,thremmatinae,"","",neophylax,"",neophylax_oligius,"",
neophylax,neophylax_sp.,3,intolerant,,,scraper,125,"",116046,neophylax,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,trichoptera,"","",limnephiloidea,uenoidae,thremmatinae,"","",neophylax,"","","",
neoplasta,neoplasta_sp.,6,facultative,,,predator,83,"",136352,neoplasta,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,diptera,brachycera,muscomorpha,"",empididae,hemerodromiinae,hemerodromiini,"",neoplasta,"","","",
neoplea,neoplea_sp.,8,tolerant,,,predator,83,"",103603,neoplea,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,paraneoptera,hemiptera,heteroptera,nepomorpha,notonectoidea,pleidae,"","","",neoplea,"","","",
neoporus,neoporus_sp.,5,facultative,,,predator,"","",728252,neoporus,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,coleoptera,adephaga,"","",dytiscidae,hydroporinae,hydroporini,"",neoporus,"","","",
neostempellina_reissi,neostempellina_reissi,2,intolerant,,,gatherer,21,"stempellina_sp._1,_stempellina_wirthi,_stempellina_sp._2,_constempellina_sp._3",,"","","","","","","","","","","","","","","","","","","","","","","",
neostempellina,neostempellina_sp.,2,intolerant,,,gatherer,21,"",,"","","","","","","","","","","","","","","","","","","","","","","",
neotrichia,neotrichia_sp.,2,intolerant,,,scraper,125,"",115833,neotrichia,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,trichoptera,"","",hydroptiloidea,hydroptilidae,hydroptilinae,neotrichiini,"",neotrichia,"","","",
neureclipsis_bimaculata,neureclipsis_bimaculata,7,facultative,,,filterer,125,"",117096,neureclipsis_bimaculata,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,trichoptera,"","",hydropsychoidea,polycentropodidae,polycentropodinae,"","",neureclipsis,"",neureclipsis_bimaculata,"",
neureclipsis,neureclipsis_sp.,7,facultative,3,1,filterer,125,"",117095,neureclipsis,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,trichoptera,"","",hydropsychoidea,polycentropodidae,polycentropodinae,"","",neureclipsis,"","","",
neurocordulia,neurocordulia_sp.,2,intolerant,,,predator,"83,122","",101934,neurocordulia,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,palaeoptera,"",odonata,anisoptera,"","",corduliidae,corduliinae,"","",neurocordulia,"","","",
nigronia_serricornis,nigronia_serricornis,4,intolerant,10,8,predator,"83,76",nigronia_sp.,115031,nigronia_serricornis,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,neuropterida,megaloptera,"","","",corydalidae,chauliodinae,"","",nigronia,"",nigronia_serricornis,"",
nilotanypus_fimbriatus,nilotanypus_fimbriatus,8,tolerant,,,predator,96,"nilotanypus_sp._1,_pentaneura_sp._3",128203,nilotanypus_fimbriatus,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,diptera,nematocera,culicomorpha,"",chironomidae,tanypodinae,pentaneurini,"",nilotanypus,"",nilotanypus_fimbriatus,"",
nilotanypus,nilotanypus_sp.,6,facultative,,,predator,96,pentaneura_sp._3,128202,nilotanypus,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,diptera,nematocera,culicomorpha,"",chironomidae,tanypodinae,pentaneurini,"",nilotanypus,"","","",
nilothauma_babiyi,nilothauma_babiyi,6,intolerant,,,gatherer,106,"nilothauma_sp.,_demicryptochironomus_sp._1",129549,nilothauma_babiyi,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,diptera,nematocera,culicomorpha,"",chironomidae,chironominae,chironomini,"",nilothauma,"",nilothauma_babiyi,"",
nilothauma,nilothauma_sp.,6,intolerant,,,gatherer,106,"",129548,nilothauma,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,diptera,nematocera,culicomorpha,"",chironomidae,chironominae,chironomini,"",nilothauma,"","","",
nixe,nixe_(nixe)_sp.,2,intolerant,1,5,scraper,"83,43","",100692,nixe,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,palaeoptera,"",ephemeroptera,pisciforma,"",heptagenioidea,heptageniidae,"","","",nixe,"","","",
nyctiophylax_celta,nyctiophylax_celta,5,facultative,,,predator,"125,98","nyctiophylax_vestitus,_psychomyiid_genus_b",117107,nyctiophylax_celta,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,trichoptera,"","",hydropsychoidea,polycentropodidae,polycentropodinae,"","",nyctiophylax,nyctiophylax_(paranyctiophylax),nyctiophylax_celta,"",
nyctiophylax_moestus,nyctiophylax_moestus,5,facultative,,,predator,"125,98","nyctiophylax_sp._a,_psychomyiid_genus_a",117112,nyctiophylax_moestus,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,trichoptera,"","",hydropsychoidea,polycentropodidae,polycentropodinae,"","",nyctiophylax,nyctiophylax_(paranyctiophylax),nyctiophylax_moestus,"",
nyctiophylax,nyctiophylax_sp.,5,facultative,,,predator,"125,98","",117104,nyctiophylax,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,trichoptera,"","",hydropsychoidea,polycentropodidae,polycentropodinae,"","",nyctiophylax,"","","",
nymphomyia,nymphomyia_sp.,5,facultative,,,gatherer,83,"",,"","","","","","","","","","","","","","","","","","","","","","","",
nymphula,nymphula_sp.,7,facultative,,,shredder,"83,66","",117659,nymphula,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,lepidoptera,"","",pyraloidea,crambidae,nymphulinae,nymphulini,"",nymphula,"","","",
odontomesa_fulva,odontomesa_fulva,5,facultative,,,gatherer,"83,36","",128447,odontomesa_fulva,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,diptera,nematocera,culicomorpha,"",chironomidae,prodiamesinae,"","",odontomesa,"",odontomesa_fulva,"",
odontomesa,odontomesa_sp.,5,facultative,,,gatherer,"83,36","",128446,odontomesa,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,diptera,nematocera,culicomorpha,"",chironomidae,prodiamesinae,"","",odontomesa,"","","",
odontomyia,odontomyia_sp.,7,facultative,,,gatherer,"","",130573,odontomyia,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,diptera,brachycera,stratiomyomorpha,"",stratiomyidae,stratiomyinae,stratiomyini,"",odontomyia,"","","",
oecetis_avara,oecetis_avara,5,facultative,,,predator,44,"",116608,oecetis_avara,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,trichoptera,"","",leptoceroidea,leptoceridae,leptocerinae,oecetini,"",oecetis,"",oecetis_avara,"",
oecetis_cinerascens,oecetis_cinerascens,5,facultative,,,predator,44,"",116609,oecetis_cinerascens,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,trichoptera,"","",leptoceroidea,leptoceridae,leptocerinae,oecetini,"",oecetis,"",oecetis_cinerascens,"",
oecetis_inconspicua,oecetis_inconspicua,5,facultative,,,predator,44,"",116613,oecetis_inconspicua,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,trichoptera,"","",leptoceroidea,leptoceridae,leptocerinae,oecetini,"",oecetis,"",oecetis_inconspicua,"",
oecetis,oecetis_sp.,5,facultative,,,predator,125,"",116607,oecetis,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,trichoptera,"","",leptoceroidea,leptoceridae,leptocerinae,oecetini,"",oecetis,"","","",
oligostomis,oligostomis_sp.,2,intolerant,,,predator,125,"",115900,oligostomis,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,trichoptera,"","",phryganeoidea,phryganeidae,phryganeinae,"","",oligostomis,"","","",
ophidonais_serpentina,ophidonais_serpentina,6,facultative,,,gatherer,"18,83","",68996,ophidonais_serpentina,animalia,bilateria,protostomia,lophozoa,annelida,"",clitellata,tubificata,"","",tubificida,"","","",naididae,naidinae,"","",ophidonais,"",ophidonais_serpentina,"",
ophidonais,ophidonais_sp.,6,facultative,,,gatherer,"18,83","",68995,ophidonais,animalia,bilateria,protostomia,lophozoa,annelida,"",clitellata,tubificata,"","",tubificida,"","","",naididae,naidinae,"","",ophidonais,"","","",
ophiogomphus_carolus,ophiogomphus_carolus,3,intolerant,,,predator,"83,_122","",101745,ophiogomphus_carolus,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,palaeoptera,"",odonata,anisoptera,"","",gomphidae,"","","",ophiogomphus,"",ophiogomphus_carolus,"",
ophiogomphus_mainensis,ophiogomphus_mainensis,6,facultative,,,predator,"83,_122","",101739,ophiogomphus_mainensis,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,palaeoptera,"",odonata,anisoptera,"","",gomphidae,"","","",ophiogomphus,"",ophiogomphus_mainensis,"",
ophiogomphus,ophiogomphus_sp.,3,intolerant,1,3,predator,"83,122","",101738,ophiogomphus,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,palaeoptera,"",odonata,anisoptera,"","",gomphidae,"","","",ophiogomphus,"","","",
optioservus_cryophilus,optioservus_cryophilus,4,intolerant,,,scraper,19,"",114184,optioservus_immunis,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,coleoptera,polyphaga,elateriformia,byrrhoidea,elmidae,elminae,elmini,"",optioservus,"",optioservus_immunis,"",
optioservus_fastiditus,optioservus_fastiditus,4,intolerant,6,7,scraper,19,"",114190,optioservus_fastiditus,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,coleoptera,polyphaga,elateriformia,byrrhoidea,elmidae,elminae,elmini,"",optioservus,"",optioservus_fastiditus,"",
optioservus_immunis,optioservus_immunis,4,intolerant,,,scraper,19,"",114184,optioservus_immunis,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,coleoptera,polyphaga,elateriformia,byrrhoidea,elmidae,elminae,elmini,"",optioservus,"",optioservus_immunis,"",
optioservus_sandersoni,optioservus_nr._sandersoni,4,intolerant,,,scraper,19,"",114189,optioservus_sandersoni,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,coleoptera,polyphaga,elateriformia,byrrhoidea,elmidae,elminae,elmini,"",optioservus,"",optioservus_sandersoni,"",
optioservus_ovalis,optioservus_ovalis,4,intolerant,9,4,scraper,19,"",114185,optioservus_ovalis,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,coleoptera,polyphaga,elateriformia,byrrhoidea,elmidae,elminae,elmini,"",optioservus,"",optioservus_ovalis,"",
optioservus,optioservus_sp.,4,intolerant,7,8,scraper,"83,19","",114177,optioservus,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,coleoptera,polyphaga,elateriformia,byrrhoidea,elmidae,elminae,elmini,"",optioservus,"","","",
optioservus_trivittatus,optioservus_trivittatus,4,intolerant,7,6,scraper,19,"",114186,optioservus_trivittatus,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,coleoptera,polyphaga,elateriformia,byrrhoidea,elmidae,elminae,elmini,"",optioservus,"",optioservus_trivittatus,"",
orconectes_obscurus,orconectes_obscurus,6,facultative,,,gatherer,"83,108,5","",97466,orconectes_obscurus,animalia,bilateria,protostomia,ecdysozoa,arthropoda,crustacea,malacostraca,eumalacostraca,"",eucarida,decapoda,pleocyemata,astacidea,astacoidea,cambaridae,cambarinae,"","",orconectes,orconectes_(crockerinus),orconectes_obscurus,"",
orconectes_propinquus,orconectes_propinquus,6,facultative,,,gatherer,"83,108,5","",97473,orconectes_propinquus,animalia,bilateria,protostomia,ecdysozoa,arthropoda,crustacea,malacostraca,eumalacostraca,"",eucarida,decapoda,pleocyemata,astacidea,astacoidea,cambaridae,cambarinae,"","",orconectes,orconectes_(crockerinus),orconectes_propinquus,"",
orconectes_rusticus,orconectes_rusticus,6,facultative,,,gatherer,"83,108,5","",97424,orconectes_rusticus,animalia,bilateria,protostomia,ecdysozoa,arthropoda,crustacea,malacostraca,eumalacostraca,"",eucarida,decapoda,pleocyemata,astacidea,astacoidea,cambaridae,cambarinae,"","",orconectes,orconectes_(procericambarus),orconectes_rusticus,"",
orconectes,orconectes_sp.,6,facultative,,,gatherer,"83,108,5","",97421,orconectes,animalia,bilateria,protostomia,ecdysozoa,arthropoda,crustacea,malacostraca,eumalacostraca,"",eucarida,decapoda,pleocyemata,astacidea,astacoidea,cambaridae,cambarinae,"","",orconectes,"","","",
oreogeton,oreogeton_sp.,6,facultative,,,predator,83,"",136377,oreogeton,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,diptera,brachycera,muscomorpha,"",empididae,oreogetoninae,"","",oreogeton,"","","",
ormosia,ormosia_sp.,4,intolerant,,,gatherer,83,"",120830,ormosia,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,diptera,nematocera,tipulomorpha,"",tipulidae,limoniinae,eriopterini,"",ormosia,"","","",
orthocladiinae,orthocladiinae_sp._c,5,facultative,,,gatherer,36,"",128457,orthocladiinae,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,diptera,nematocera,culicomorpha,"",chironomidae,orthocladiinae,"","","","","","",
orthocladius,orthocladius_(eudactylocladius)_sp.,6,facultative,,,gatherer,109,"",128874,orthocladius,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,diptera,nematocera,culicomorpha,"",chironomidae,orthocladiinae,"","",orthocladius,"","","",
orthocladius_luteipes,orthocladius_(euorthoclad.)_luteipes,6,facultative,,,gatherer,"109,110","orthocladius_(euorthocladius)_type_i_sp.,orthocladius_(euorthoclad.type_iii_spp.,eukiefferiella_sp7",128874,orthocladius,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,diptera,nematocera,culicomorpha,"",chironomidae,orthocladiinae,"","",orthocladius,"",orthocladius_luteipes,"",
orthocladius_rivicola,orthocladius_(euorthoclad.)_rivicola,6,facultative,,,gatherer,"109,110","orthocladius_(euorthoclad.)_type_i_sp.,orthocladius_(euorthoclad.)_type_iii_spp.,eukiefferiella_sp7",128927,orthocladius_rivicola,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,diptera,nematocera,culicomorpha,"",chironomidae,orthocladiinae,"","",orthocladius,orthocladius_(euorthocladius),orthocladius_rivicola,"",
orthocladius_rivulorum,orthocladius_(euorthoclad.)_rivulorum,6,facultative,,,gatherer,"109,110",orthocladius_(euorthoclad.)_type_ii_spp.,128928,orthocladius_rivulorum,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,diptera,nematocera,culicomorpha,"",chironomidae,orthocladiinae,"","",orthocladius,orthocladius_(euorthocladius),orthocladius_rivulorum,"",
